hubTitle	entity
Bibeln. Gamla Testamentet. Urval	Bibeln. · [G.T..] · [Urval.] · amh
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · 1874 · ang
Bibeln. Gamla Testamentet	Bibeln. · [Nya Testamentet.] · 1688 · grc
Bibeln. Uppenbarelseboken	Bibeln. · [Uppenbarelseboken.] · 1627 · Polyglott.
Bibeln. Ester	Bibeln. · [Ester.] · 1984 · heb
Bibeln. Psaltaren	Bibeln · [Psaltaren] · 1643 · eng
Bibeln. Moseböckerna	Bibeln. · [Psaltaren.] · lat · grc · syr
Floris ende Blancefloer	Floris ende Blancefloer. · dut
Bibeln	Bibeln. · Luther. · 1744 · ger
Bibeln. Nya Testamentet	Bible. · [N.T., Hebrews., Authorised.] · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1703. · 1708 Burchardi. · swe
Apophthegmata Patrum	Apophthegmata Patrum. · Svenska & grekiska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1945 · srp
Bibeln. Psaltaren	Bible.· [O.T., Psalms., Sternhold and Hopkins.] · eng
Bibeln. Korinthierbrevet 1	Bibeln. · [Korinthierbrevet 1.] · eng
Bibeln	Bibeln · 1807 · gla
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1824 · Syriska & Arabiska (Carshuni).
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Färöiska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 2005 · Duri och grekiska.
Bibeln. Profetiska böckerna	Bibeln. · [Profetiska böckerna.] · Biblia Hebraica Quinta. · 2010 · heb
Talmud Yerushalmi. Urval	Talmud yerushalmi. · Urval. · 1968
Bibeln	Bibeln. · Geneva. · 1608. · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1818 Rumstedt. · swe
Lazarillo de Tormes	Lazarillo de Tormes. · 1653. · eng
Bibeln	Bibeln. · Authorized (Shorthand) · eng
Bibeln	Bibeln. · 1703. · 1831 Rumstedt. · swe
Bibeln. Psaltaren	Bible. · [O.T., Psalms.] · Sternhold-Hopkins. · 1664. · eng
Bibeln. Nya Testamentet	Bibeln. · [Höga Visan.] · Münster. · 1525 · lat
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1842 · Hindustani.
Fóstbræðra saga	Fóstbræðra saga. · nor
Siddur (Sephardic)	Siddur (Sephardic). · 2009.
Bhagavadgītā	Bhagavadgītā. · Bhaktivedanta. · 1974 · eng
Bibeln	Bibeln. · 1703. · 1826 Rumstedt. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet] · chu
Mishna. Sukkah	Mishna. · [Sukkah. Latin & Hebreiska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · roh
Bibeln. Klagovisorna	Bibeln. · [Klagovisorna.] · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1666 · tur
Maḥzor	Maḥzor. Franska & hebreiska
Apokryferna (Nya testamentet)	Apokryferna (Nya testamentet). · Grekiska
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · Ryska (Fornryska)
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · 1917. · 1929 · swe
Koranen	Koranen. Ryska
Bibeln	Bibeln. · 1703. · 1809 Norberg. · swe
Man'yōshū. Urval	Manʾyōshū. · Selections. · eng
Bibeln	Bibeln. · 1940 · chi
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Authorised.] · eng
Bibeln. Domarboken	Bibeln. · [Domarboken. Arameiska]
Bibeln. Historiska böckerna	Bibeln. · [Historiska böckerna.] · 1494 · heb
Flores y Blancaflor	Flores och Blanzeflor (versroman). · spa
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · cop
Bibeln	Bibeln. · 1514-1517 · mul
Jourdain de Blaive	Jourdain de Blaive
Jaina Āgama. Aṅga. Jñātādharmakathāḥ	Jaina Āgama. · [Aṅga., Ṇāyādhammakahāo]
Bibeln. Nya Testamentet	Bibeln · [Nya Testamentet] · 1994 · spa
Bibeln. Nya Testamentet	Bibeln. · [Evangelierna.] · bnt
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Walker.] · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1693 · Grekiska
Vision de Tondale	Vision de Tondale. · fre
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Afaraf]
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet] · mar
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · 1921. · 1950 · swe
Bibeln	Bibeln. · bul
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Worsley. · eng
Bibeln. Breven. Urval	Bibeln. · [Breven.] · Urval. · Provövers. · 1987 · swe
Den svenska psalmboken	Svenska psalmboken. · 1695. · 1929
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Matacos
Heliand	Heliand. English
Midrash rabba. Ester	Midraš rabba. · [Ester. Engelska]
Bibeln. Jakobsbrevet	Bibeln. · [Jakobsbrevet.] · Johnson. · 2005 · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet] · san
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · eng
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · ger
Igorkvädet	Igorkvädet. · rus
Bibeln. Evangelierna	Bibeln. · [Evangelierna.] · fin
Bibeln. Psaltaren	Psaltaren.
Bibeln	Bibeln. Tjeckiska
Bibeln. Matteusevangeliet. Urval	Bible. · [N.T., Matthew., Authorised.] · Selections. · eng
Bibeln	Bibeln. tjeckiska
Bibeln. Höga visan	Bible. · [O.T., Song of Solomon.] · lat
Catonis disticha	Catonis disticha. · Tyska & Latin
Tanna de-vei Eliyahu	Tanna de-Vei Eliyahu
Gilgamesh	Gilgamesj-eposet. · ara
Bibeln. Evangelierna	Bibeln. · [Evangelierna. Gotiska]
Bibeln	Bibeln. · 1862 · swe
Odds þáttur Ófeigssonar	Odds Þáttur Ofeigssonar
Bibeln. Moseböckerna	Bible. · [O.T., Pentateuch., Wells.] · eng
Koranen	Koranen. · rum
Bibeln. Apostlagärningarna	Bibeln. · [Apostlagärningarna] · Grekiska & Latin
Bibeln. Apostlagärningarna	Bibeln. · [Apostlagärningarna.] · Beyer. · 1937 · ger
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · Tingstadius. · 1791 · swe
Bibeln	Bibeln. · [Miscellaneous Metrical Versions.] · eng
Bibeln. Job	Bibeln. · [Job.] · Stevenson · eng
Tusen och en natt. Urval	Tusen och en natt · Urval · swe
Tusen och en natt	Tusen och en natt · swe
Bibeln. Moseboken 4	Moseboken IV
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Miscellaneous Metrical Versions.] · Selections. · eng
Mahābhārata	Mahābhārata. · rus
Bibeln	Bibeln. · 1838 · dut
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet]
Didache	Didache. · lat
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · Hebreiska & Jiddisch
Bibeln	Bibeln. · Vulgata. · 1602 · lat
Kalevala	Kalevala. · nor
Bibeln. Uppenbarelseboken	Bible. · [N.T., Revelation.] · Junius. · 1600. · eng
Bibeln	Bibeln. · Revised standard. · 1953 · eng
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · Altaiska
Catonis disticha	Catonis disticha. · 1699
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1884 · Normaluppl. · swe
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · 1917. · 1933 · swe
Bibeln. Kungaböckerna	Bibeln. · [Kungaböckerna.] · lat
Völuspá	Völuspá. · 1899
Hávamál	Hávamál · nno
Bundahishn	Bundahishn
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · Falk. · 1990. · Engelska & Hebreiska.
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · 1917. · 1960 · swe
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · Arameiska & hebreiska
Bibeln. Gamla Testamentet	Bibeln. · [Nya Testamentet.] · 1522 · grc · lat
Bibeln. Moseboken 5	Bibeln. · [Moseboken 5.] · Provövers. · 1839 · swe
Bibeln	Bibeln. · Tremellius. · lat
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 
Bibeln. Filemonbrevet	Bible. · [N.T., Philemon., Authorised.] · eng
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · 1547 · mul
Mishna. Urval	Mishna. · Urval. Latin
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Waldenström. · 1883 · swe
Pancatantra	Pañcatantra. Danska
Bibeln. Hebreerbrevet	Bibeln. · [Hebreerbrevet.] · heb
Pancatantra	Panchatantra.. · eng
Bibeln. Nya Testamentet. Urval	Bibeln. · [Nya Testamentet.] · Urval · Mortimer. · eng
Poema del Cid	Cantar de mío Cid. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Normaluppl. · 1905 · swe
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna. Litauiska]
Altsächsische Genesis	Genesis (Anglo-saxisk dikt)
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1783 · Grekiska.
Bibeln. Nya Testamentet. Urval	Bibeln. · [Matteusevangeliet.] · xal
Bibeln. Gamla Testamentet. Urval	Bibeln. · [Gamla Testamentet.] · Urval. · 1703. · 1961 · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Jonsson. · 1997 · swe
Bibeln. Urval	Bibeln. · Urval. · Geneva. · 1895. · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1844 · Hebreiska & Tyska.
Catonis disticha	Catonis Disticha. · Grekiska & Latin
Bibeln. Psaltaren. Urval	Bibeln. · [Psaltaren.] · Urval. · Provövers. · 1997 · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1703. · 1827 Rumstedt. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · san
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1650 · swe
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · Komi-syrjänska
Idra rabba	Zohar. · [Idra rabba]
Ogura hyakunin isshu	Ogura hyakunin isshu. · English & Japanese.
Bibeln	Bibeln. · 1740 · grc · heb · ger
Erikskrönikan. Urval	Erikskrönikan. · Urval · ita
Bibeln. Nya Testamentet	Bibeln. · [Jesaja.] · heb · ita
Bibeln. Nya Testamentet	Bibeln. · [Hesekiel..] · 1886 · heb · ger
Grettis saga	Grettis saga. · ita
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1709 · Grekiska
Shujing	Shujing. · eng
Bibeln	Bibeln · amh
Avesta	Avesta. · eng
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Beauvais.] · fre
Bibeln. Matteusevangeliet	Bibeln · [Matteusevangeliet] · swe
Bibeln. Paulus-breven	Bibeln. · [Moseboken 1.] · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Tyndale · eng
Syriska Baruksapokalypsen	Syriska Baruksapokalypsen. · 2009. · Engelska & Syriska.
Talmud Yerushalmi. Pesaḥim	Talmud Yerushalmi. · [Pesaḥim.] · Engelska & Hebreiska
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 2007 · swe
Beowulf	Beowulf. · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1586 · heb
Bibeln. Profeterna (Neviʾim)	Bible. · [Former Prophets.] · Alter. · 2013. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Folkbibeln. · 2006 · swe
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1987 · Hebreiska & Engelska.
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · Provövers. · 1985 · swe
Kalevipoeg	Kalevipoeg. · rus
Bibeln. Evangelierna	Bible. · [N.T., Gospels., Quesnel.] · eng
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna. Arameiska & Spanska]
Sólarljóð	Sólarljóð. · dan
Bibeln. Psaltaren	Bibeln. · [Psaltaren] · 1602 · Polyglott
Bibeln	Bibeln. · 1612. · Authorized. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1861 · Grekiska.
Bibeln. Ester	Bibeln. · [Ester. Tyska]
Avesta. Yashter	Avesta. · [Yashter.] · Persiska & avestiska.
Tomasevangeliet	Tomasevangeliet. · Engelska & grekiska
Bibeln	Bibeln · epo
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Folkbibeln. · 2007 · swe
Koranen	Koranen · urd
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet] · Ciachir. · 1975. · Gagauziska.
Sólarljóð	Sólarljóð. · swe
Bibeln. Apostlagärningarna	Bibeln. · [Apostlagärningarna.] · arw
Bibeln. Jona	Bibeln. · [Jona.] · Hebreiska & Latin
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Scarlett. · eng
Koranen	Koranen. · Engelska & arabiska.
Mishna. Sanhedrin	Mishna. · [Sanhedrin]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1686. · est
Bibeln	Bibeln · ssa
Bibeln. Skrifterna (Ketuvim)	Bible. · [O.T., Hagiographa., Coverdale.] · Selections. · eng
Bibeln	Bibeln. · 1531 · Zürcher Bibel. · ger
Bibeln	Bibeln. · Authorized. · 1967 · eng
Nikodemosevangeliet	Nikodemosevangeliet. · enm
Bibeln. Nya Testamentet. Urval	Bibeln · [Nya Testamentet.] · Urval · got
Midrash rabba. Urval	Midrash rabba. Tyska. · [Urval]
Batrachomyomachia	Batrachomyomachia. · Italienska & grekiska
Bibeln. Nya Testamentet	Bible. · [N.T., Doddridge.] · eng
Bibeln	Bibeln. · 1888 · Authorized. · eng
Bibeln. Samuelsböckerna	Bibeln. · [Samuelsböckerna.] · 1751. · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1566 · Grekiska.
Bibeln. Markusevangeliet	Bibeln. · [Nya Testamentet.] · Lund. · 1902 · ceb
Popol vuh	Popol Vuh. · spa
Tripiṭaka. Sūtrapiṭaka. Upāyakauśalyasūtra	Tripiṭaka. · [Sūtrapiṭaka., Upāyakauśalyasūtra] · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Stern · eng
Imitatio Christi	De Imitatione Christi. · ger
Bibeln. Gamla Testamentet. Urval	Bibeln. · [Gamla Testamentet.] · Urval. · Provövers. · 1986 · swe
Purana. Brahmavaivartapurāṇa	Purāṇa. · [Brahmāvaivartapurāṇa. Engelska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Einspruch. · 1959. · yid
Jaina Āgama	Jaina Āgama. · [Aṅga. · Ācārāṅga. Hindi & Prakrit]
Bibeln	Bibeln. · Genève. · 1588 · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Weizsäcker. · 1875 · ger
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Smith.] · gla
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · fro
Bibeln. Evangelierna	Bibeln. · [Gamla Testamentet.] · 1730 · grc
Bibeln	Bibeln. · tig
Bibeln. Psaltaren	Bible. · [O.T., Psalms.] · White version. · eng
Visio Tnugdali	Visio Tnugdali. · Polyglott
Bibeln. Nya Testamentet	Bible. · [N.T.] · Bèze. · 1659. · lat
Bibeln	Bibeln. · 1679. · eng
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1626 · eng
Bibeln	Bibeln. · 1675. · eng
Marzubān-nāmah	Marzubān-nāmah. Arabiska
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · lat
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · sam
Bibeln. Evangelierna	Bible. · [N.T., Gospel Harmonies., Authorised.] · eng
Bibeln	Bibeln. · 1685 · fre
Kalevipoeg	Kalevipoeg.
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · Arameiska & Hebreiska
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · spa
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Provensalska.] · Urval
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Luther. · 1737 · ger
Bibeln. Evangelierna	Bibeln. · [Evangelierna.] · Amhariska & Fornetiopiska
Bibeln. Moseboken 1	Bible. · [O.T., Genesis., Authorised.] · eng
Barlaam et Josaphat	Barlaam et Joasaph. · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1744 · ger
Bibeln. Ordspråksboken	Bibeln. · [Ordspråksboken.] · Tingstadius. · 1800 · swe
Chanson de Roland	Roland ital.
Mahābhārata. Ādiparva	Mahābhārata. · [Ādi parva.] · kok
Maḥzor. Rosh ha-Shanah	Maḥzor. · [Rosh ha-Shanah.] · Sacks. · English & Hebrew.
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · 1696 · swe
Talmud	Talmud · eng
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · eng
Bibeln. Gamla Testamentet	Bibeln. · [Nya Testamentet.] · 1728 · wen
Poema del Cid	Cantar de mío Cid.
Bibeln. Evangelierna	Bible. · [N.T., Gospel Harmonies., Cranfield.] · eng
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Litauiska]
Bibeln. Psaltaren	Bible. · [O.T., Psalms.] · Latin and Hebrew.
Bibeln. Apostlagärningarna	Bibeln. · [Apostlagärningarna.] · lat
Bibeln	Bibeln · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · [Grekiska och latin] · 1535
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · 1892 · eng
Bibeln. Gamla Testamentet	Bibeln. · [Nya Testamentet.] · 1550 · grc
Augsburgska bekännelsen	Augsburg Confession.
Bibeln	Bibeln. Nynorska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1883. · 1910 · swe
Bibeln	Bibeln. · 1961 · fao
Reynard the Fox	Reynard the Fox.
Bibeln	Bibeln · 1681 · fre
Bibeln. Höga visan	Bible. · [O.T., Song of Solomon., Baldwin.] · eng
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · Idoma
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet och Psaltaren] · 1917. · 1941 · swe
Dödsboken	Dödsboken. · egy
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Normaluppl. · 1908 · swe
Bibeln	Bibeln. · 1738 · dan
Bibeln. Markusevangeliet	Biblia. · [. N.T, . Marcos.] · cai
Bibeln	Bibeln. · 1530 · lat
Tipitaka. Suttapiṭaka. Majjhimanikāya	Tipiṭaka. · [Suttapiṭaka., Majjhimanikāya. Hindi & Pali]
Kalevala. Urval	Kalevala. · Urval · 9mk
Upanishaderna. Vāstusūtropaniṣad	Upanishads. · [Vāstusūtropaniṣad.] · English & Sanskrit.
Bibeln. Gamla Testamentet	Bible. · [O.T.] · 1657. · Polyglot.
Bibeln. Petrusbrevet 1	Bibeln. · [Petrusbrevet 1. Engelska]
Bibeln	Bibeln. · 1487 · lat
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Svenska. 1703]
Yijing	Yijing. Kinesiska
Vatnsdæla saga	Vatnsdælasaga. · 1934
Bibeln. Jona	Bible. · [O.T., Jonah.] · 1913. · eng
Bibeln. Psaltaren. Urval	Bible. · [O.T., Psalms., Gibbs.] · Selections. · eng
Bibeln. Jesaja	Bibeln. · [Jesaja.] · Monrad. · 1865 · dan
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet. Pali]
Tusen och en natt. Urval	Tusen och en natt. · Urval · swe
Bibeln	Bibeln. · 1703. · 1800 Norberg. · swe
Bibeln. Salomos vishet	Bibeln. · [Apokryferna., Visheten.] · ger
Bibeln	Bibeln. · New Revised Standard. · 2007 · eng
Bibeln. Jesaja	Bibeln. · [Jesaja. Jiddisch]
Hænsa-Þóris saga	Hønsa-Þóris saga
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1850 · arm
Bibeln	Bibeln. · Chouraqui. · 1989 · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1895 · eng
Bibeln	Bibeln. · Castellion. · 1554 · lat
Henoksboken 1	Henoksboken 1. · heb
Bibeln	Bibeln. · Great Bible. · 1569. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1889 · rus
Kristni saga	Kristni saga. · lat · non
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1970 · Hebreiska & Engelska.
Bhagavadgītā	Bhagavadgītā. · Pfändtner-Sundvall. · 1979 · swe
Midrash Samuel	Midrash Samuel
Bibeln. Klagovisorna	Bibeln. · [Klagovisorna. Arameiska]
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1739 · heb
Koranen. Urval	Koranen. · Urval. · ara
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Radê
Bibeln. Psaltaren	Bible. · [Psalms.] · 1894. · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · Hebreiska & Tyska
Bibeln. Nya Testamentet	Bible. · [O.T., Psalms.] · Ideler. · 1837. · cop · lat
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Latin & Georgiska]
Bibeln	Bibeln. · Berlenburg. · 1856 · ger
Morte Arthur (allitteration)	Mort Arthure
Hrafnkels saga Freysgoða	Hrafnkel Frejsgodes saga.
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · tir
Koranen	Koranen. Danska & Arabiska
Bibeln. Jona	Bibeln. · [Jona.] · heb
Bibeln. Markusevangeliet	Bibeln. · [Nya Testamentet] · grc · lat · syc · heb
Ragnars saga loðbrókar	Ragnars saga loðbrókar. · ger
Bibeln	Bibeln. · 1846 · pol
Peri tēs tou pantos physeōs	Peri tēs tou pantos physeōs. · Franska & Grekiska
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Engelska]
Secretum secretorum	Secretum secretorum. · enm
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · 1986 · swe
Mishna. Avot	Mishna. · [Avot. Svenska & Hebreiska]
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · bua
Mishna. Nezikin	Mishna. · [Nezikin. Engelska & Hebreiska]
Bibeln. Nya Testamentet	Bibeln · [Nya Testamentet] · syc · syr
Brahmana. Jaiminīyabrāhmaṇa	Brahmanas. · [Jaiminīyabrāhmaṇa]
Maḥzor. Yom Kippur	Maḥzor. · [Yom Kippur]
Haggada	Haggada. Svenska & Hebreiska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1995 · rus
Bibeln	Bibeln. · tib
Bibeln. Apokryferna	Bibeln. · [Apokryferna. Tyska]
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · rus
Évangiles des quenouilles	Évangiles des quenouilles. · eng
Renart le Contrefait	Renart le contrefait.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1965 · ger
Bibeln	Bibeln. · Luther. · 1740 · ger
Bibeln	Bible. · 1689. · wel
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Danska]
Koranen. Urval	Koranen. · [Sura 78-114.] · Svenska & Arabiska
Bibeln. Psaltaren. Urval	Bibeln. · [Psaltaren.] · Urval · Hebreiska & Grekiska.
Tripiṭaka. Sūtrapiṭaka. Saddharmapuṇḍarīkasūtra	Tripiṭaka. · [Sūtrapiṭaka., Saddharmapuṇḍarīkasūtra., Avalokiteśvarasamantamukhaparivarta.] · Chinese & Japanese.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1589 · Grekiska.
Bibeln. Nahum	Bibeln. · [Nahum.] · Christensen. · 2009. · eng
Bhagavadgītā	Bhagavadgītā. · 1974 · san · eng
Bibeln. Breven. Urval	Bible. · [N.T., Epistles.] · Selections. · 1574. · eng
Bibeln. Lukasevangeliet. Urval	Bibeln. · [Lukasevangeliet.] · Urval · est
Mishna	Mishna. · ger
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1949 · heb
Physiologus	Physiologus
Upanishaderna	Upanishaderna
Mishna	Mishna. Tyska & hebreiska
Midrash Tehillim	Midrash Tehillim
Popol vuh	Popol Vuh. Spanska
Palmerín de Oliva	Palmerin de Oliva. · eng
Den svenska psalmboken	Svenska psalmboken. · 1937
Faust	Faust. · swe
Midrash	Midrash
Bibeln. Nya Testamentet	Bible. · [N.T., D'Almeida.] · por
Bibeln	Bibeln. · 1879 · swe
Tipitaka. Suttapiṭaka. Dīghanikāya	Tipiṭaka. · [Suttantapitaka., Dīghanikāya.] · pli · tha
Koranen. Urval	Koranen. · [Sura 2] · Latin & Arabiska
Maḥzor. Shemini ʻatseret	Maḥzor. · [Shemini ʻatseret.] · Jiddisch & hebreiska
Bibeln	Bibeln · 1637 · fre
Bhagavadgītā	Bhagavadgita. · pan
Bibeln. Breven. Urval	Bible. · [N.T., Romans and Galatians., Authorised.] · eng
Bibeln	Bibeln. · Geneva. · 1616. · eng
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · Büchsel. · 1946
Talmud. Kodashim	Talmud. · [Kodashim.] · Urval. · 1936
Purana. Kūrmapurāṇa	Purāṇa. · [Kūrma-Purāṇa. Engelska]
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · Niger-Kongospråk
Talmud. Minor tractates. Avot de-Rabbi Nathan	Talmud. · [Minor tractates., Avot de-Rabbi Nathan.]
Bibeln. Markusevangeliet	Bibeln. · [Nya Testamentet.] · Wells. · eng · grc
Talmud. Urval	Talmud. · Urval · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1869 · Grekiska.
